date,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating
2020-03-18,41.83,52.33,50.75,52.08,53.42,50.08,central_avg_daily_psi,Good
2020-03-19,41.5,52.08,43.67,51.92,52.17,48.27,central_avg_daily_psi,Good
2020-03-20,34.42,48.17,39.0,52.33,54.08,45.6,central_avg_daily_psi,Good
2020-03-21,36.08,40.33,42.92,52.67,51.75,44.75,west_avg_daily_psi,Good
2020-03-22,37.92,48.92,44.75,47.58,52.67,46.37,central_avg_daily_psi,Good
2020-03-23,33.42,53.33,50.25,39.17,52.0,45.63,south_avg_daily_psi,Good
2020-03-24,41.5,47.75,42.08,49.08,48.58,45.8,west_avg_daily_psi,Good
2020-03-25,31.42,37.92,43.33,51.0,50.92,42.92,west_avg_daily_psi,Good
2020-03-26,45.42,44.83,44.83,49.58,55.83,48.1,central_avg_daily_psi,Good
2020-03-27,42.58,35.25,38.17,35.08,47.58,39.73,central_avg_daily_psi,Good
2020-03-28,44.5,35.92,50.5,44.25,52.42,45.52,central_avg_daily_psi,Good
2020-03-29,45.17,32.42,49.83,46.42,53.92,45.55,central_avg_daily_psi,Good
2020-03-30,48.67,37.5,48.92,44.33,54.0,46.68,central_avg_daily_psi,Good
2020-03-31,52.25,40.17,50.08,49.0,56.0,49.5,central_avg_daily_psi,Good
2020-04-01,53.17,40.5,52.08,52.0,56.58,50.87,central_avg_daily_psi,Good
2020-04-02,49.5,46.75,51.58,47.33,52.83,49.6,central_avg_daily_psi,Good
2020-04-03,49.17,49.75,50.08,45.42,52.92,49.47,central_avg_daily_psi,Good
2020-04-04,42.42,42.92,44.67,51.83,50.33,46.43,west_avg_daily_psi,Good
2020-04-05,43.58,42.67,47.42,51.17,52.25,47.42,central_avg_daily_psi,Good
2020-04-06,50.25,52.67,51.25,48.42,52.42,51.0,south_avg_daily_psi,Moderate
2020-04-07,46.5,48.0,42.0,36.08,49.17,44.35,central_avg_daily_psi,Good
2020-04-08,41.58,32.5,33.92,50.83,43.58,40.48,west_avg_daily_psi,Good
2020-04-09,43.33,43.75,47.58,49.83,51.67,47.23,central_avg_daily_psi,Good
2020-04-10,44.67,44.58,48.92,48.33,50.42,47.38,central_avg_daily_psi,Good
2020-04-11,51.33,44.67,51.92,51.0,53.92,50.57,central_avg_daily_psi,Good
2020-04-12,50.0,41.67,41.75,42.33,53.33,45.82,central_avg_daily_psi,Good
2020-04-13,46.17,39.0,40.75,38.0,48.83,42.55,central_avg_daily_psi,Good
2020-04-14,44.92,41.25,48.75,42.0,55.0,46.38,central_avg_daily_psi,Good
2020-04-15,52.25,41.67,50.92,51.0,55.92,50.35,central_avg_daily_psi,Good
2020-04-16,50.0,42.92,46.17,46.42,56.08,48.32,central_avg_daily_psi,Good
2020-04-17,49.25,41.42,44.25,43.25,52.33,46.1,central_avg_daily_psi,Good
2020-04-18,51.42,44.42,49.33,48.25,50.67,48.82,north_avg_daily_psi,Good
2020-04-19,50.08,45.58,50.08,47.17,48.75,48.33,north_avg_daily_psi,Good
2020-04-20,50.33,41.33,38.83,35.0,43.0,41.7,north_avg_daily_psi,Good
2020-04-21,50.58,32.58,35.5,37.0,37.08,38.55,north_avg_daily_psi,Good
2020-04-22,50.67,42.83,47.67,39.33,44.25,44.95,north_avg_daily_psi,Good
2020-04-23,46.92,34.33,43.58,40.17,36.25,40.25,north_avg_daily_psi,Good
2020-04-24,50.58,45.67,47.58,39.17,51.17,46.83,central_avg_daily_psi,Good
2020-04-25,38.42,38.08,46.33,32.08,40.67,39.12,east_avg_daily_psi,Good
2020-04-26,39.58,43.17,41.0,36.08,47.75,41.52,central_avg_daily_psi,Good
2020-04-27,35.08,42.58,44.92,33.67,40.58,39.37,east_avg_daily_psi,Good
2020-04-28,33.58,41.25,42.42,25.42,32.75,35.08,east_avg_daily_psi,Good
2020-04-29,29.75,34.33,38.92,24.0,28.5,31.1,east_avg_daily_psi,Good
2020-04-30,43.25,37.83,40.25,38.58,41.25,40.23,north_avg_daily_psi,Good
2020-05-01,34.08,40.67,33.33,30.67,38.25,35.4,south_avg_daily_psi,Good
2020-05-02,31.67,38.33,41.0,28.33,36.83,35.23,east_avg_daily_psi,Good
2020-05-03,33.42,39.75,36.08,29.83,39.08,35.63,south_avg_daily_psi,Good
2020-05-04,32.42,43.83,45.25,31.5,30.42,36.68,east_avg_daily_psi,Good
2020-05-05,37.83,51.58,43.33,37.25,51.0,44.2,south_avg_daily_psi,Good
2020-05-06,40.08,52.5,52.0,52.08,48.5,49.03,south_avg_daily_psi,Good
2020-05-07,47.42,43.33,46.25,40.75,42.58,44.07,north_avg_daily_psi,Good
2020-05-08,55.17,52.75,53.67,53.25,55.58,54.08,central_avg_daily_psi,Moderate
2020-05-09,26.5,31.08,30.08,26.08,32.25,29.2,central_avg_daily_psi,Good
2020-05-10,30.58,28.08,28.5,26.92,24.92,27.8,north_avg_daily_psi,Good
2020-05-11,26.75,25.33,26.42,22.92,22.67,24.82,north_avg_daily_psi,Good
2020-05-12,27.5,22.67,24.58,24.33,21.75,24.17,north_avg_daily_psi,Good
2020-05-13,38.58,27.67,30.17,32.08,27.75,31.25,north_avg_daily_psi,Good
2020-05-14,48.08,36.67,51.75,32.33,41.33,42.03,east_avg_daily_psi,Good
2020-05-15,52.33,44.33,54.58,49.67,56.33,51.45,central_avg_daily_psi,Moderate
2020-05-16,36.58,36.0,37.0,31.67,32.75,34.8,east_avg_daily_psi,Good
2020-05-17,37.58,34.83,30.0,29.5,33.5,33.08,north_avg_daily_psi,Good
2020-05-18,40.0,30.58,29.92,29.17,31.42,32.22,north_avg_daily_psi,Good
2020-05-19,44.58,43.5,45.08,31.5,47.33,42.4,central_avg_daily_psi,Good
2020-05-20,54.67,44.0,42.08,45.17,52.58,47.7,north_avg_daily_psi,Good
2020-05-21,48.0,46.08,44.33,32.08,51.92,44.48,central_avg_daily_psi,Good
2020-05-22,55.58,54.42,60.42,51.83,57.08,55.87,east_avg_daily_psi,Moderate
2020-05-23,50.58,44.42,52.92,48.33,47.42,48.73,east_avg_daily_psi,Good
2020-05-24,57.92,45.25,54.92,39.75,54.83,50.53,north_avg_daily_psi,Good
2020-05-25,52.5,36.67,40.17,53.75,53.25,47.27,west_avg_daily_psi,Good
2020-05-26,50.17,50.08,52.0,51.25,54.33,51.57,central_avg_daily_psi,Moderate
2020-05-27,52.17,52.42,55.42,46.17,53.25,51.88,east_avg_daily_psi,Moderate
2020-05-28,44.92,36.17,44.67,31.0,47.17,40.78,central_avg_daily_psi,Good
2020-05-29,44.08,35.67,39.0,37.67,35.58,38.4,north_avg_daily_psi,Good
2020-05-30,50.75,47.08,48.25,32.33,41.33,43.95,north_avg_daily_psi,Good
2020-05-31,53.25,49.08,56.08,49.92,55.42,52.75,east_avg_daily_psi,Moderate
2020-06-01,48.5,46.67,58.0,43.83,53.17,50.03,east_avg_daily_psi,Good
2020-06-02,45.83,32.08,43.75,38.58,41.25,40.3,north_avg_daily_psi,Good
2020-06-03,49.5,29.0,31.08,49.42,41.92,40.18,north_avg_daily_psi,Good
2020-06-04,34.58,28.92,26.83,30.08,29.08,29.9,north_avg_daily_psi,Good
2020-06-05,26.67,27.5,23.17,23.17,21.08,24.32,south_avg_daily_psi,Good
2020-06-06,26.67,26.5,23.25,19.42,26.0,24.37,north_avg_daily_psi,Good
2020-06-07,53.33,50.83,38.42,47.83,52.42,48.57,north_avg_daily_psi,Good
2020-06-08,53.58,41.83,32.0,40.25,49.17,43.37,north_avg_daily_psi,Good
2020-06-09,51.92,43.58,29.67,47.0,51.17,44.67,north_avg_daily_psi,Good
2020-06-10,42.83,39.17,29.42,31.33,38.5,36.25,north_avg_daily_psi,Good
2020-06-11,46.58,27.0,34.33,31.42,28.58,33.58,north_avg_daily_psi,Good
2020-06-12,49.92,38.0,31.92,43.17,39.17,40.43,north_avg_daily_psi,Good
2020-06-13,51.0,42.0,35.83,33.75,41.5,40.82,north_avg_daily_psi,Good
2020-06-14,42.67,33.67,31.17,24.58,34.25,33.27,north_avg_daily_psi,Good
2020-06-15,49.17,49.58,39.33,41.67,50.83,46.12,central_avg_daily_psi,Good
2020-06-16,47.17,39.58,31.33,38.17,42.42,39.73,north_avg_daily_psi,Good
2020-06-17,42.83,43.0,35.17,32.25,42.92,39.23,south_avg_daily_psi,Good
2020-06-18,52.17,42.5,31.42,37.33,44.33,41.55,north_avg_daily_psi,Good
2020-06-19,39.58,38.83,36.25,23.92,33.83,34.48,north_avg_daily_psi,Good
2020-06-20,36.08,30.83,29.83,21.75,29.42,29.58,north_avg_daily_psi,Good
2020-06-21,37.33,34.0,35.83,22.33,26.5,31.2,north_avg_daily_psi,Good
2020-06-22,44.08,37.5,38.25,32.25,28.0,36.02,north_avg_daily_psi,Good
2020-06-23,43.58,35.83,33.92,24.25,30.67,33.65,north_avg_daily_psi,Good
2020-06-24,30.58,23.17,22.0,15.5,23.0,22.85,north_avg_daily_psi,Good
2020-06-25,39.67,28.92,34.08,27.25,26.75,31.33,north_avg_daily_psi,Good
2020-06-26,40.08,37.83,34.0,30.08,31.75,34.75,north_avg_daily_psi,Good
2020-06-27,53.08,50.5,46.08,34.25,38.58,44.5,north_avg_daily_psi,Good
2020-06-28,48.92,41.08,48.33,39.92,39.75,43.6,north_avg_daily_psi,Good
2020-06-29,38.75,38.83,43.0,32.0,31.08,36.73,east_avg_daily_psi,Good
2020-06-30,51.33,49.42,52.58,38.83,44.25,47.28,east_avg_daily_psi,Good
2020-07-01,47.5,40.25,43.08,30.17,34.25,39.05,north_avg_daily_psi,Good
2020-07-02,40.5,36.67,39.33,30.75,31.33,35.72,north_avg_daily_psi,Good
2020-07-03,32.67,27.92,31.33,24.0,29.42,29.07,north_avg_daily_psi,Good
2020-07-04,25.58,28.33,28.17,19.83,28.5,26.08,central_avg_daily_psi,Good
2020-07-05,41.08,31.25,31.33,25.25,26.5,31.08,north_avg_daily_psi,Good
2020-07-06,47.5,33.08,32.83,37.08,31.08,36.32,north_avg_daily_psi,Good
2020-07-07,48.42,34.75,38.17,30.42,31.92,36.73,north_avg_daily_psi,Good
2020-07-08,46.83,27.67,40.42,25.25,30.33,34.1,north_avg_daily_psi,Good
2020-07-09,39.25,36.25,38.67,19.5,31.42,33.02,north_avg_daily_psi,Good
2020-07-10,28.83,31.0,32.75,21.83,23.33,27.55,east_avg_daily_psi,Good
2020-07-11,45.83,35.67,48.5,27.58,33.33,38.18,east_avg_daily_psi,Good
2020-07-12,45.08,41.0,44.33,38.67,34.08,40.63,north_avg_daily_psi,Good
2020-07-13,45.58,34.33,33.83,32.92,35.17,36.37,north_avg_daily_psi,Good
2020-07-14,32.67,27.17,32.0,21.83,26.33,28.0,north_avg_daily_psi,Good
2020-07-15,37.17,25.67,24.25,21.75,23.83,26.53,north_avg_daily_psi,Good
2020-07-16,38.75,31.0,30.42,21.0,38.0,31.83,north_avg_daily_psi,Good
2020-07-17,47.67,31.25,28.33,33.42,35.42,35.22,north_avg_daily_psi,Good
2020-07-18,46.08,25.5,28.5,31.5,33.33,32.98,north_avg_daily_psi,Good
2020-07-19,39.25,36.75,36.17,35.67,37.67,37.1,north_avg_daily_psi,Good
2020-07-20,36.0,32.58,33.58,23.83,30.33,31.27,north_avg_daily_psi,Good
2020-07-21,27.75,27.08,24.17,19.75,23.67,24.48,north_avg_daily_psi,Good
2020-07-22,31.25,32.58,29.25,27.5,33.0,30.72,central_avg_daily_psi,Good
2020-07-23,47.92,35.58,35.0,36.75,38.75,38.8,north_avg_daily_psi,Good
2020-07-24,38.92,35.67,36.08,36.67,37.17,36.9,north_avg_daily_psi,Good
2020-07-25,37.25,36.42,30.83,33.67,30.67,33.77,north_avg_daily_psi,Good
2020-07-26,36.58,40.5,34.67,33.83,28.75,34.87,south_avg_daily_psi,Good
2020-07-27,53.0,52.92,52.92,50.83,50.25,51.98,north_avg_daily_psi,Moderate
2020-07-28,55.92,51.75,49.83,38.92,44.08,48.1,north_avg_daily_psi,Good
2020-07-29,53.67,52.0,51.42,48.25,47.58,50.58,north_avg_daily_psi,Good
2020-07-30,60.92,60.08,60.58,56.25,61.67,59.9,central_avg_daily_psi,Moderate
2020-07-31,55.75,57.92,57.75,54.83,55.67,56.38,south_avg_daily_psi,Moderate
2020-08-01,55.5,58.25,57.08,51.17,54.83,55.37,south_avg_daily_psi,Moderate
2020-08-02,58.33,59.5,60.33,54.25,59.08,58.3,east_avg_daily_psi,Moderate
2020-08-03,57.33,61.0,62.33,54.33,57.75,58.55,east_avg_daily_psi,Moderate
2020-08-04,52.17,55.42,52.92,47.25,48.67,51.28,south_avg_daily_psi,Moderate
2020-08-05,29.83,37.42,36.25,20.42,27.42,30.27,south_avg_daily_psi,Good
2020-08-06,35.08,42.25,41.92,32.67,33.25,37.03,south_avg_daily_psi,Good
2020-08-07,42.75,52.0,46.5,34.25,41.67,43.43,south_avg_daily_psi,Good
2020-08-08,49.92,53.5,51.67,40.25,47.42,48.55,south_avg_daily_psi,Good
2020-08-09,48.25,53.58,50.75,40.83,52.0,49.08,south_avg_daily_psi,Good
2020-08-10,55.75,58.5,59.25,53.17,56.5,56.63,east_avg_daily_psi,Moderate
2020-08-11,57.83,61.08,60.92,55.92,58.0,58.75,south_avg_daily_psi,Moderate
2020-08-12,61.0,63.25,62.17,58.0,60.25,60.93,south_avg_daily_psi,Moderate
2020-08-13,55.75,53.5,53.0,51.83,54.58,53.73,north_avg_daily_psi,Moderate
2020-08-14,46.17,45.92,44.5,25.75,41.83,40.83,north_avg_daily_psi,Good
2020-08-15,52.42,53.83,56.08,45.17,51.58,51.82,east_avg_daily_psi,Moderate
2020-08-16,56.42,53.0,51.0,52.42,53.83,53.33,north_avg_daily_psi,Moderate
2020-08-17,45.25,43.75,40.17,31.33,38.92,39.88,north_avg_daily_psi,Good
2020-08-18,45.75,43.0,46.25,30.58,39.42,41.0,east_avg_daily_psi,Good
2020-08-19,53.83,49.17,52.33,38.92,44.58,47.77,north_avg_daily_psi,Good
2020-08-20,55.33,46.58,51.17,47.58,51.58,50.45,north_avg_daily_psi,Good
2020-08-21,48.5,49.67,46.42,46.0,45.33,47.18,south_avg_daily_psi,Good
2020-08-22,50.83,51.58,51.75,41.75,48.25,48.83,east_avg_daily_psi,Good
2020-08-23,55.25,52.08,53.83,51.75,53.0,53.18,north_avg_daily_psi,Moderate
2020-08-24,54.83,48.67,46.83,41.25,48.92,48.1,north_avg_daily_psi,Good
2020-08-25,47.92,38.58,42.67,38.0,37.67,40.97,north_avg_daily_psi,Good
2020-08-26,40.75,35.42,40.67,37.92,35.58,38.07,north_avg_daily_psi,Good
2020-08-27,36.5,34.58,38.75,31.17,33.5,34.9,east_avg_daily_psi,Good
2020-08-28,52.33,47.83,48.33,40.08,46.17,46.95,north_avg_daily_psi,Good
2020-08-29,54.0,53.83,54.75,51.92,53.08,53.52,east_avg_daily_psi,Moderate
2020-08-30,52.25,52.75,49.5,52.67,52.83,52.0,central_avg_daily_psi,Moderate
2020-08-31,42.0,40.33,32.25,31.58,32.25,35.68,north_avg_daily_psi,Good
2020-09-01,51.08,51.33,52.58,42.75,45.5,48.65,east_avg_daily_psi,Good
2020-09-02,51.5,51.75,52.75,49.0,46.67,50.33,east_avg_daily_psi,Good
2020-09-03,52.75,46.08,44.92,42.25,48.25,46.85,north_avg_daily_psi,Good
2020-09-04,49.08,38.25,44.08,48.67,47.0,45.42,north_avg_daily_psi,Good
2020-09-05,51.92,43.83,45.83,32.42,46.58,44.12,north_avg_daily_psi,Good
2020-09-06,47.5,42.0,45.0,30.08,40.5,41.02,north_avg_daily_psi,Good
2020-09-07,51.92,41.75,42.33,36.42,43.0,43.08,north_avg_daily_psi,Good
2020-09-08,45.67,53.08,53.17,42.83,51.08,49.17,east_avg_daily_psi,Good
2020-09-09,43.42,42.67,39.17,39.67,37.42,40.47,north_avg_daily_psi,Good
2020-09-10,51.5,36.17,38.0,46.08,47.83,43.92,north_avg_daily_psi,Good
2020-09-11,41.67,41.0,39.67,29.58,42.25,38.83,central_avg_daily_psi,Good
2020-09-12,42.0,45.5,33.08,25.83,38.0,36.88,south_avg_daily_psi,Good
2020-09-13,54.17,52.75,52.0,40.92,49.58,49.88,north_avg_daily_psi,Good
2020-09-14,54.58,55.83,54.75,52.75,53.67,54.32,south_avg_daily_psi,Moderate
2020-09-15,53.58,51.92,54.17,49.92,49.58,51.83,east_avg_daily_psi,Moderate
2020-09-16,54.58,55.83,53.75,52.92,54.92,54.4,south_avg_daily_psi,Moderate
2020-09-17,51.67,47.33,42.58,39.75,45.75,45.42,north_avg_daily_psi,Good
2020-09-18,48.17,49.17,45.17,42.25,48.33,46.62,south_avg_daily_psi,Good
2020-09-19,52.5,56.33,54.0,48.33,51.75,52.58,south_avg_daily_psi,Moderate
2020-09-20,48.33,50.83,48.92,39.83,44.0,46.38,south_avg_daily_psi,Good
2020-09-21,46.67,50.5,46.5,35.67,47.58,45.38,south_avg_daily_psi,Good
2020-09-22,40.5,28.75,34.42,32.92,35.33,34.38,north_avg_daily_psi,Good
2020-09-23,52.75,41.92,49.42,43.92,52.17,48.03,north_avg_daily_psi,Good
2020-09-24,52.42,42.17,41.25,49.75,47.17,46.55,north_avg_daily_psi,Good
2020-09-25,48.83,46.33,39.5,40.33,45.0,44.0,north_avg_daily_psi,Good
2020-09-26,47.75,53.0,47.92,48.08,46.75,48.7,south_avg_daily_psi,Good
2020-09-27,34.83,39.58,28.92,23.42,31.75,31.7,south_avg_daily_psi,Good
2020-09-28,47.67,51.33,44.67,34.0,43.17,44.17,south_avg_daily_psi,Good
2020-09-29,50.42,50.5,48.5,41.33,43.67,46.88,south_avg_daily_psi,Good
2020-09-30,39.08,43.0,36.83,40.08,35.67,38.93,south_avg_daily_psi,Good
2020-10-01,50.33,45.42,40.92,42.92,37.67,43.45,north_avg_daily_psi,Good
2020-10-02,55.92,44.92,46.5,37.25,48.92,46.7,north_avg_daily_psi,Good
2020-10-03,43.25,43.42,41.08,31.83,47.17,41.35,central_avg_daily_psi,Good
2020-10-04,34.0,37.33,32.42,29.5,30.58,32.77,south_avg_daily_psi,Good
2020-10-05,57.5,58.25,57.33,52.17,57.0,56.45,south_avg_daily_psi,Moderate
2020-10-06,57.92,59.0,57.92,55.25,57.08,57.43,south_avg_daily_psi,Moderate
2020-10-07,55.17,54.5,55.08,52.58,54.58,54.38,north_avg_daily_psi,Moderate
2020-10-08,37.5,40.92,42.58,25.58,33.92,36.1,east_avg_daily_psi,Good
2020-10-09,34.92,43.67,35.58,23.42,28.58,33.23,south_avg_daily_psi,Good
2020-10-10,44.67,41.92,43.58,29.5,41.17,40.17,north_avg_daily_psi,Good
2020-10-11,48.33,50.83,42.42,28.67,48.75,43.8,south_avg_daily_psi,Good
2020-10-12,29.67,31.33,27.17,23.83,26.92,27.78,south_avg_daily_psi,Good
2020-10-13,34.58,37.33,37.92,25.33,31.58,33.35,east_avg_daily_psi,Good
2020-10-14,53.5,55.08,55.25,43.33,54.25,52.28,east_avg_daily_psi,Moderate
2020-10-15,53.92,55.75,55.42,48.75,53.25,53.42,south_avg_daily_psi,Moderate
2020-10-16,56.67,58.08,60.33,52.25,57.42,56.95,east_avg_daily_psi,Moderate
2020-10-17,58.92,63.58,63.75,53.58,58.17,59.6,east_avg_daily_psi,Moderate
2020-10-18,58.5,62.58,63.33,56.17,60.33,60.18,east_avg_daily_psi,Moderate
2020-10-19,51.17,53.5,52.92,51.83,48.92,51.67,south_avg_daily_psi,Moderate
2020-10-20,55.0,53.0,49.75,53.17,53.33,52.85,north_avg_daily_psi,Moderate
2020-10-21,60.25,55.08,56.83,57.42,60.33,57.98,central_avg_daily_psi,Moderate
2020-10-22,54.17,60.33,62.08,48.58,57.08,56.45,east_avg_daily_psi,Moderate
2020-10-23,35.17,47.92,37.0,21.58,32.67,34.87,south_avg_daily_psi,Good
2020-10-24,55.33,59.67,54.5,44.75,55.42,53.93,south_avg_daily_psi,Moderate
2020-10-25,53.92,56.17,58.08,34.67,52.33,51.03,east_avg_daily_psi,Moderate
2020-10-26,42.5,50.58,41.58,23.25,37.42,39.07,south_avg_daily_psi,Good
2020-10-27,51.42,55.42,52.75,31.0,47.42,47.6,south_avg_daily_psi,Good
2020-10-28,52.5,59.75,56.67,37.67,49.0,51.12,south_avg_daily_psi,Moderate
2020-10-29,55.83,61.92,57.42,51.42,54.0,56.12,south_avg_daily_psi,Moderate
2020-10-30,52.42,54.33,50.83,43.5,51.17,50.45,south_avg_daily_psi,Good
2020-10-31,50.5,52.0,45.83,44.83,49.83,48.6,south_avg_daily_psi,Good
2020-11-01,50.08,55.67,51.58,51.33,52.33,52.2,south_avg_daily_psi,Moderate
2020-11-02,44.25,53.58,53.25,30.75,43.58,45.08,south_avg_daily_psi,Good
2020-11-03,43.67,50.0,54.0,27.0,44.17,43.77,east_avg_daily_psi,Good
2020-11-04,49.5,52.75,46.67,44.25,44.92,47.62,south_avg_daily_psi,Good
2020-11-05,39.58,55.0,51.5,29.5,44.83,44.08,south_avg_daily_psi,Good
2020-11-06,54.5,54.67,47.42,51.75,53.5,52.37,south_avg_daily_psi,Moderate
2020-11-07,53.33,53.42,39.67,38.92,44.92,46.05,south_avg_daily_psi,Good
2020-11-08,51.83,55.25,52.42,33.5,52.08,49.02,south_avg_daily_psi,Good
2020-11-09,52.75,57.25,52.0,29.0,52.92,48.78,south_avg_daily_psi,Good
2020-11-10,48.33,57.42,54.0,34.75,49.83,48.87,south_avg_daily_psi,Good
2020-11-11,55.75,56.5,58.5,47.92,57.67,55.27,east_avg_daily_psi,Moderate
2020-11-12,51.08,54.0,48.75,38.33,48.17,48.07,south_avg_daily_psi,Good
2020-11-13,49.0,47.75,34.92,31.08,39.0,40.35,north_avg_daily_psi,Good
2020-11-14,48.08,54.5,49.92,40.25,51.17,48.78,south_avg_daily_psi,Good
2020-11-15,44.08,55.25,49.17,33.5,46.92,45.78,south_avg_daily_psi,Good
2020-11-16,34.0,48.75,35.08,30.42,40.67,37.78,south_avg_daily_psi,Good
2020-11-17,36.17,51.83,38.33,28.83,51.58,41.35,south_avg_daily_psi,Good
2020-11-18,45.33,53.0,39.83,33.25,42.25,42.73,south_avg_daily_psi,Good
2020-11-19,55.67,57.08,53.17,40.92,56.58,52.68,south_avg_daily_psi,Moderate
2020-11-20,52.25,54.08,52.5,32.25,53.42,48.9,south_avg_daily_psi,Good
2020-11-21,52.92,54.33,54.42,33.08,51.67,49.28,east_avg_daily_psi,Good
2020-11-22,40.67,41.67,38.33,28.58,35.0,36.85,south_avg_daily_psi,Good
2020-11-23,39.25,29.5,33.08,16.75,31.75,30.07,north_avg_daily_psi,Good
2020-11-24,43.42,47.33,44.83,25.0,40.83,40.28,south_avg_daily_psi,Good
2020-11-25,44.92,53.33,45.67,26.67,44.33,42.98,south_avg_daily_psi,Good
2020-11-26,39.58,52.42,47.08,28.92,39.75,41.55,south_avg_daily_psi,Good
2020-11-27,41.42,57.08,52.58,36.83,39.92,45.57,south_avg_daily_psi,Good
2020-11-28,36.75,50.83,34.75,32.5,35.5,38.07,south_avg_daily_psi,Good
2020-11-29,48.67,51.75,47.58,22.67,36.5,41.43,south_avg_daily_psi,Good
2020-11-30,41.17,52.5,43.5,31.58,39.92,41.73,south_avg_daily_psi,Good
2020-12-01,52.0,54.42,47.83,40.08,51.33,49.13,south_avg_daily_psi,Good
2020-12-02,45.67,57.33,57.5,35.5,52.25,49.65,east_avg_daily_psi,Good
2020-12-03,54.58,53.33,53.33,38.83,45.33,49.08,north_avg_daily_psi,Good
2020-12-04,35.0,52.83,46.42,35.5,43.83,42.72,south_avg_daily_psi,Good
2020-12-05,31.0,46.25,31.08,21.5,31.33,32.23,south_avg_daily_psi,Good
2020-12-06,44.25,55.83,42.75,28.67,41.83,42.67,south_avg_daily_psi,Good
2020-12-07,49.08,56.58,50.75,42.67,49.42,49.7,south_avg_daily_psi,Good
2020-12-08,52.17,56.0,51.58,46.33,51.92,51.6,south_avg_daily_psi,Moderate
2020-12-09,36.92,50.58,40.42,29.0,35.92,38.57,south_avg_daily_psi,Good
2020-12-10,42.67,52.5,43.0,39.25,41.42,43.77,south_avg_daily_psi,Good
2020-12-11,45.75,52.42,56.5,46.58,42.0,48.65,east_avg_daily_psi,Good
2020-12-12,50.83,53.08,55.0,38.75,43.83,48.3,east_avg_daily_psi,Good
2020-12-13,41.0,45.67,52.83,28.5,36.67,40.93,east_avg_daily_psi,Good
2020-12-14,39.17,52.5,52.75,33.33,44.5,44.45,east_avg_daily_psi,Good
2020-12-15,34.33,38.33,51.83,27.5,31.67,36.73,east_avg_daily_psi,Good
2020-12-16,41.5,49.0,54.42,18.33,33.17,39.28,east_avg_daily_psi,Good
2020-12-17,40.75,53.17,51.92,25.0,36.83,41.53,south_avg_daily_psi,Good
2020-12-18,35.67,49.33,52.42,27.08,39.75,40.85,east_avg_daily_psi,Good
2020-12-19,33.08,41.92,43.17,18.25,29.5,33.18,east_avg_daily_psi,Good
2020-12-20,37.83,50.83,45.33,27.08,31.33,38.48,south_avg_daily_psi,Good
2020-12-21,32.42,43.25,53.5,23.92,31.58,36.93,east_avg_daily_psi,Good
2020-12-22,48.42,56.33,53.92,35.0,44.92,47.72,south_avg_daily_psi,Good
2020-12-23,49.17,57.0,53.42,42.58,44.92,49.42,south_avg_daily_psi,Good
2020-12-24,53.0,57.17,59.67,50.58,52.25,54.53,east_avg_daily_psi,Moderate
2020-12-25,53.83,55.83,57.83,41.83,54.92,52.85,east_avg_daily_psi,Moderate
2020-12-26,47.75,52.92,40.42,45.83,50.58,47.5,south_avg_daily_psi,Good
2020-12-27,34.83,42.92,43.25,24.75,38.25,36.8,east_avg_daily_psi,Good
2020-12-28,30.67,51.17,45.42,28.25,32.42,37.58,south_avg_daily_psi,Good
2020-12-29,41.0,55.33,49.33,27.58,35.83,41.82,south_avg_daily_psi,Good
2020-12-30,45.67,54.0,54.17,35.08,36.67,45.12,east_avg_daily_psi,Good
2020-12-31,44.92,53.5,52.08,36.58,37.83,44.98,south_avg_daily_psi,Good
2021-01-01,42.67,52.33,48.0,33.83,40.67,43.5,south_avg_daily_psi,Good
2021-01-02,25.5,32.25,25.17,22.92,19.92,25.15,south_avg_daily_psi,Good
2021-01-03,19.75,22.58,19.92,19.58,19.67,20.3,south_avg_daily_psi,Good
2021-01-04,27.17,39.25,27.0,24.67,25.92,28.8,south_avg_daily_psi,Good
2021-01-05,24.67,38.08,29.58,18.83,29.17,28.07,south_avg_daily_psi,Good
2021-01-06,28.5,44.58,30.42,22.5,27.83,30.77,south_avg_daily_psi,Good
2021-01-07,24.83,30.08,32.33,23.33,30.92,28.3,east_avg_daily_psi,Good
2021-01-08,31.83,43.67,32.58,24.17,28.42,32.13,south_avg_daily_psi,Good
2021-01-09,36.25,54.92,37.58,30.33,34.67,38.75,south_avg_daily_psi,Good
2021-01-10,31.33,44.17,28.75,19.83,26.17,30.05,south_avg_daily_psi,Good
2021-01-11,25.42,28.33,21.25,16.75,21.33,22.62,south_avg_daily_psi,Good
2021-01-12,37.92,53.67,29.17,20.42,30.0,34.23,south_avg_daily_psi,Good
2021-01-13,40.58,52.0,45.0,22.25,31.58,38.28,south_avg_daily_psi,Good
2021-01-14,44.25,56.92,50.5,24.33,36.25,42.45,south_avg_daily_psi,Good
2021-01-15,52.67,62.42,56.17,49.58,52.58,54.68,south_avg_daily_psi,Moderate
2021-01-16,52.58,59.58,55.08,53.58,54.92,55.15,south_avg_daily_psi,Moderate
2021-01-17,45.42,57.83,43.33,42.92,47.33,47.37,south_avg_daily_psi,Good
