record_date,forecast_timestamp,forecast_date,day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction
2024-07-22,2024-07-24T00:00:00+08:00,24/07/2024,Wednesday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-22,2024-07-25T00:00:00+08:00,25/07/2024,Thursday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-22,2024-07-26T00:00:00+08:00,26/07/2024,Friday,27,34,55,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-23,2024-07-24T00:00:00+08:00,24/07/2024,Wednesday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,25,S
2024-07-23,2024-07-25T00:00:00+08:00,25/07/2024,Thursday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,S
2024-07-23,2024-07-26T00:00:00+08:00,26/07/2024,Friday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,S
2024-07-23,2024-07-27T00:00:00+08:00,27/07/2024,Saturday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-24,2024-07-25T00:00:00+08:00,25/07/2024,Thursday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,S
2024-07-24,2024-07-26T00:00:00+08:00,26/07/2024,Friday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,S
2024-07-24,2024-07-27T00:00:00+08:00,27/07/2024,Saturday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-24,2024-07-28T00:00:00+08:00,28/07/2024,Sunday,27,34,55,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-25,2024-07-26T00:00:00+08:00,26/07/2024,Friday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-25,2024-07-27T00:00:00+08:00,27/07/2024,Saturday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-25,2024-07-28T00:00:00+08:00,28/07/2024,Sunday,27,34,55,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-25,2024-07-29T00:00:00+08:00,29/07/2024,Monday,26,34,60,95,Fair and occasionally windy,Fair (Day),10,20,SSE
2024-07-26,2024-07-27T00:00:00+08:00,27/07/2024,Saturday,27,34,50,90,Fair and occasionally windy,Fair (Day),15,30,SSE
2024-07-26,2024-07-28T00:00:00+08:00,28/07/2024,Sunday,27,34,55,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-26,2024-07-29T00:00:00+08:00,29/07/2024,Monday,26,34,60,95,Fair and occasionally windy,Fair (Day),10,20,SSE
2024-07-26,2024-07-30T00:00:00+08:00,30/07/2024,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-27,2024-07-28T00:00:00+08:00,28/07/2024,Sunday,27,34,55,90,Fair and occasionally windy,Fair (Day),15,25,SSE
2024-07-27,2024-07-29T00:00:00+08:00,29/07/2024,Monday,26,34,55,95,Fair and occasionally windy,Fair (Day),10,25,SSE
2024-07-27,2024-07-30T00:00:00+08:00,30/07/2024,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-27,2024-07-31T00:00:00+08:00,31/07/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SE
2024-07-28,2024-07-29T00:00:00+08:00,29/07/2024,Monday,27,34,55,90,Fair and occasionally windy,Fair (Day),10,25,SSE
2024-07-28,2024-07-30T00:00:00+08:00,30/07/2024,Tuesday,26,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SE
2024-07-28,2024-07-31T00:00:00+08:00,31/07/2024,Wednesday,26,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-28,2024-08-01T00:00:00+08:00,01/08/2024,Thursday,26,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-29,2024-07-30T00:00:00+08:00,30/07/2024,Tuesday,26,34,60,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-29,2024-07-31T00:00:00+08:00,31/07/2024,Wednesday,26,34,55,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-29,2024-08-01T00:00:00+08:00,01/08/2024,Thursday,26,34,55,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-29,2024-08-02T00:00:00+08:00,02/08/2024,Friday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-30,2024-07-31T00:00:00+08:00,31/07/2024,Wednesday,26,34,55,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-30,2024-08-01T00:00:00+08:00,01/08/2024,Thursday,26,34,55,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-30,2024-08-02T00:00:00+08:00,02/08/2024,Friday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-30,2024-08-03T00:00:00+08:00,03/08/2024,Saturday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-31,2024-08-01T00:00:00+08:00,01/08/2024,Thursday,26,34,55,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-31,2024-08-02T00:00:00+08:00,02/08/2024,Friday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-07-31,2024-08-03T00:00:00+08:00,03/08/2024,Saturday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-07-31,2024-08-04T00:00:00+08:00,04/08/2024,Sunday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-01,2024-08-02T00:00:00+08:00,02/08/2024,Friday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-01,2024-08-03T00:00:00+08:00,03/08/2024,Saturday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-01,2024-08-04T00:00:00+08:00,04/08/2024,Sunday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-01,2024-08-05T00:00:00+08:00,05/08/2024,Monday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-02,2024-08-03T00:00:00+08:00,03/08/2024,Saturday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-02,2024-08-04T00:00:00+08:00,04/08/2024,Sunday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-02,2024-08-05T00:00:00+08:00,05/08/2024,Monday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-02,2024-08-06T00:00:00+08:00,06/08/2024,Tuesday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-03,2024-08-04T00:00:00+08:00,04/08/2024,Sunday,24,33,60,95,Morning thundery showers,Thundery Showers,10,25,SSE
2024-08-03,2024-08-05T00:00:00+08:00,05/08/2024,Monday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-03,2024-08-06T00:00:00+08:00,06/08/2024,Tuesday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-03,2024-08-07T00:00:00+08:00,07/08/2024,Wednesday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-04,2024-08-05T00:00:00+08:00,05/08/2024,Monday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-04,2024-08-06T00:00:00+08:00,06/08/2024,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-04,2024-08-07T00:00:00+08:00,07/08/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-04,2024-08-08T00:00:00+08:00,08/08/2024,Thursday,25,33,60,95,Afternoon thundery showers,Thundery Showers,15,25,SSE
2024-08-05,2024-08-06T00:00:00+08:00,06/08/2024,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-05,2024-08-07T00:00:00+08:00,07/08/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-05,2024-08-08T00:00:00+08:00,08/08/2024,Thursday,25,33,60,95,Afternoon  showers,Showers,15,30,SSE
2024-08-05,2024-08-09T00:00:00+08:00,09/08/2024,Friday,25,32,60,95,Late morning and early afternoon thundery showers,Thundery Showers,15,30,SSE
2024-08-06,2024-08-07T00:00:00+08:00,07/08/2024,Wednesday,25,34,60,95,Afternoon showers,Showers,10,25,S
2024-08-06,2024-08-08T00:00:00+08:00,08/08/2024,Thursday,25,34,60,95,Afternoon  showers,Showers,15,30,SSE
2024-08-06,2024-08-09T00:00:00+08:00,09/08/2024,Friday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,15,30,SSE
2024-08-06,2024-08-10T00:00:00+08:00,10/08/2024,Saturday,25,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-07,2024-08-08T00:00:00+08:00,08/08/2024,Thursday,25,34,60,95,Afternoon  showers,Showers,10,20,SSE
2024-08-07,2024-08-09T00:00:00+08:00,09/08/2024,Friday,24,32,65,95,Morning and early afternoon thundery showers,Thundery Showers,10,30,SE
2024-08-07,2024-08-10T00:00:00+08:00,10/08/2024,Saturday,24,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-07,2024-08-11T00:00:00+08:00,11/08/2024,Sunday,24,33,65,95,Morning thundery showers,Thundery Showers,10,25,S
2024-08-08,2024-08-09T00:00:00+08:00,09/08/2024,Friday,24,32,65,95,Morning and early afternoon thundery showers,Thundery Showers,10,25,SE
2024-08-08,2024-08-10T00:00:00+08:00,10/08/2024,Saturday,24,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-08,2024-08-11T00:00:00+08:00,11/08/2024,Sunday,24,33,65,95,Morning thundery showers,Thundery Showers,10,25,S
2024-08-08,2024-08-12T00:00:00+08:00,12/08/2024,Monday,25,34,60,90,Afternoon  showers,Showers,15,30,SE
2024-08-09,2024-08-10T00:00:00+08:00,10/08/2024,Saturday,24,32,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,S
2024-08-09,2024-08-11T00:00:00+08:00,11/08/2024,Sunday,24,33,65,95,Morning thundery showers,Thundery Showers,10,25,SSW
2024-08-09,2024-08-12T00:00:00+08:00,12/08/2024,Monday,25,34,55,90,Afternoon  showers,Showers,15,25,SE
2024-08-09,2024-08-13T00:00:00+08:00,13/08/2024,Tuesday,25,34,60,90,Afternoon showers,Showers,15,25,SE
2024-08-10,2024-08-11T00:00:00+08:00,11/08/2024,Sunday,24,33,65,95,Morning thundery showers,Thundery Showers,10,25,SSW
2024-08-10,2024-08-12T00:00:00+08:00,12/08/2024,Monday,25,34,60,90,Afternoon  showers,Showers,15,25,SSE
2024-08-10,2024-08-13T00:00:00+08:00,13/08/2024,Tuesday,25,34,55,90,Afternoon showers,Showers,15,25,SSE
2024-08-10,2024-08-14T00:00:00+08:00,14/08/2024,Wednesday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-11,2024-08-12T00:00:00+08:00,12/08/2024,Monday,25,33,60,95,Late morning and early afternoon  thundery showers,Thundery Showers,15,25,SSE
2024-08-11,2024-08-13T00:00:00+08:00,13/08/2024,Tuesday,25,34,55,90,Afternoon showers,Showers,15,30,SSE
2024-08-11,2024-08-14T00:00:00+08:00,14/08/2024,Wednesday,25,34,60,95,Afternoon thundery showers,Thundery Showers,15,25,SSE
2024-08-11,2024-08-15T00:00:00+08:00,15/08/2024,Thursday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-12,2024-08-13T00:00:00+08:00,13/08/2024,Tuesday,25,34,55,90,Afternoon showers,Showers,15,30,SE
2024-08-12,2024-08-14T00:00:00+08:00,14/08/2024,Wednesday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,25,SE
2024-08-12,2024-08-15T00:00:00+08:00,15/08/2024,Thursday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-12,2024-08-16T00:00:00+08:00,16/08/2024,Friday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-13,2024-08-14T00:00:00+08:00,14/08/2024,Wednesday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,25,SE
2024-08-13,2024-08-15T00:00:00+08:00,15/08/2024,Thursday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-13,2024-08-16T00:00:00+08:00,16/08/2024,Friday,25,32,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-13,2024-08-17T00:00:00+08:00,17/08/2024,Saturday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,25,SE
2024-08-14,2024-08-15T00:00:00+08:00,15/08/2024,Thursday,24,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-14,2024-08-16T00:00:00+08:00,16/08/2024,Friday,25,32,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-14,2024-08-17T00:00:00+08:00,17/08/2024,Saturday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,25,SE
2024-08-14,2024-08-18T00:00:00+08:00,18/08/2024,Sunday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-15,2024-08-16T00:00:00+08:00,16/08/2024,Friday,24,32,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SE
2024-08-15,2024-08-17T00:00:00+08:00,17/08/2024,Saturday,24,32,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SE
2024-08-15,2024-08-18T00:00:00+08:00,18/08/2024,Sunday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,SE
2024-08-15,2024-08-19T00:00:00+08:00,19/08/2024,Monday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,15,SSE
2024-08-16,2024-08-17T00:00:00+08:00,17/08/2024,Saturday,25,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SE
2024-08-16,2024-08-18T00:00:00+08:00,18/08/2024,Sunday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-16,2024-08-19T00:00:00+08:00,19/08/2024,Monday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,15,SSE
2024-08-16,2024-08-20T00:00:00+08:00,20/08/2024,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-17,2024-08-18T00:00:00+08:00,18/08/2024,Sunday,24,33,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SE
2024-08-17,2024-08-19T00:00:00+08:00,19/08/2024,Monday,24,32,65,95,Late morning and early afternoon thundery showers,Thundery Showers,10,15,SSE
2024-08-17,2024-08-20T00:00:00+08:00,20/08/2024,Tuesday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-17,2024-08-21T00:00:00+08:00,21/08/2024,Wednesday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-18,2024-08-19T00:00:00+08:00,19/08/2024,Monday,24,32,70,95,Afternoon thundery showers,Thundery Showers,10,15,SE
2024-08-18,2024-08-20T00:00:00+08:00,20/08/2024,Tuesday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-18,2024-08-21T00:00:00+08:00,21/08/2024,Wednesday,25,34,55,90,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-18,2024-08-22T00:00:00+08:00,22/08/2024,Thursday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-19,2024-08-20T00:00:00+08:00,20/08/2024,Tuesday,25,34,65,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-19,2024-08-21T00:00:00+08:00,21/08/2024,Wednesday,25,34,55,90,Partly cloudy,Partly Cloudy (Day),10,20,SSE
2024-08-19,2024-08-22T00:00:00+08:00,22/08/2024,Thursday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-19,2024-08-23T00:00:00+08:00,23/08/2024,Friday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-20,2024-08-21T00:00:00+08:00,21/08/2024,Wednesday,25,34,55,90,Partly cloudy,Partly Cloudy (Day),10,20,SSE
2024-08-20,2024-08-22T00:00:00+08:00,22/08/2024,Thursday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-20,2024-08-23T00:00:00+08:00,23/08/2024,Friday,25,33,65,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-20,2024-08-24T00:00:00+08:00,24/08/2024,Saturday,25,34,60,90,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-21,2024-08-22T00:00:00+08:00,22/08/2024,Thursday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-21,2024-08-23T00:00:00+08:00,23/08/2024,Friday,24,31,65,95,Late morning and afternoon thundery showers,Thundery Showers,10,20,SW
2024-08-21,2024-08-24T00:00:00+08:00,24/08/2024,Saturday,25,33,60,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-21,2024-08-25T00:00:00+08:00,25/08/2024,Sunday,26,34,60,90,Partly cloudy,Partly Cloudy (Day),10,25,SSE
2024-08-22,2024-08-23T00:00:00+08:00,23/08/2024,Friday,25,32,65,95,Afternoon thundery showers,Thundery Showers,10,20,SSW
2024-08-22,2024-08-24T00:00:00+08:00,24/08/2024,Saturday,25,34,60,95,Morning thundery showers,Thundery Showers,10,20,S
2024-08-22,2024-08-25T00:00:00+08:00,25/08/2024,Sunday,26,34,60,90,Partly cloudy,Partly Cloudy (Day),10,25,SSE
2024-08-22,2024-08-26T00:00:00+08:00,26/08/2024,Monday,26,34,60,90,Afternoon thundery showers,Thundery Showers,15,25,SSE
2024-08-23,2024-08-24T00:00:00+08:00,24/08/2024,Saturday,24,32,65,95,Morning thundery showers,Thundery Showers,10,20,SSW
2024-08-23,2024-08-25T00:00:00+08:00,25/08/2024,Sunday,26,34,60,90,Partly cloudy,Partly Cloudy (Day),10,25,SSE
2024-08-23,2024-08-26T00:00:00+08:00,26/08/2024,Monday,26,34,60,90,Afternoon thundery showers,Thundery Showers,15,25,SSE
2024-08-23,2024-08-27T00:00:00+08:00,27/08/2024,Tuesday,26,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,15,25,SSW
2024-08-24,2024-08-25T00:00:00+08:00,25/08/2024,Sunday,26,34,60,90,Afternoon thundery showers,Thundery Showers,10,25,SSE
2024-08-24,2024-08-26T00:00:00+08:00,26/08/2024,Monday,26,34,60,90,Afternoon thundery showers,Thundery Showers,15,25,S
2024-08-24,2024-08-27T00:00:00+08:00,27/08/2024,Tuesday,26,33,60,95,Afternoon thundery showers,Thundery Showers,15,25,S
2024-08-24,2024-08-28T00:00:00+08:00,28/08/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SW
2024-08-25,2024-08-26T00:00:00+08:00,26/08/2024,Monday,25,34,60,95,Afternoon thundery showers,Thundery Showers,15,25,SSW
2024-08-25,2024-08-27T00:00:00+08:00,27/08/2024,Tuesday,26,33,60,95,Afternoon thundery showers,Thundery Showers,15,25,SSW
2024-08-25,2024-08-28T00:00:00+08:00,28/08/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,25,SW
2024-08-25,2024-08-29T00:00:00+08:00,29/08/2024,Thursday,26,34,60,90,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-26,2024-08-27T00:00:00+08:00,27/08/2024,Tuesday,26,34,60,95,Afternoon thundery showers,Thundery Showers,15,25,SSW
2024-08-26,2024-08-28T00:00:00+08:00,28/08/2024,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,10,20,SSW
2024-08-26,2024-08-29T00:00:00+08:00,29/08/2024,Thursday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,S
2024-08-26,2024-08-30T00:00:00+08:00,30/08/2024,Friday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,SSE
2024-08-27,2024-08-28T00:00:00+08:00,28/08/2024,Wednesday,25,33,65,95,Morning thundery showers,Thundery Showers,10,20,SSW
2024-08-27,2024-08-29T00:00:00+08:00,29/08/2024,Thursday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,SSE
2024-08-27,2024-08-30T00:00:00+08:00,30/08/2024,Friday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,SSE
2024-08-27,2024-08-31T00:00:00+08:00,31/08/2024,Saturday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,SSE
2024-08-28,2024-08-29T00:00:00+08:00,29/08/2024,Thursday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,S
2024-08-28,2024-08-30T00:00:00+08:00,30/08/2024,Friday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,SSE
2024-08-28,2024-08-31T00:00:00+08:00,31/08/2024,Saturday,25,34,60,95,Afternoon thundery showers,Thundery Showers,5,20,SSE
2024-08-28,2024-09-01T00:00:00+08:00,01/09/2024,Sunday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-29,2024-08-30T00:00:00+08:00,30/08/2024,Friday,26,34,55,90,Partly cloudy,Partly Cloudy (Day),15,25,SSE
2024-08-29,2024-08-31T00:00:00+08:00,31/08/2024,Saturday,25,34,55,95,Partly cloudy,Partly Cloudy (Day),10,20,SSE
2024-08-29,2024-09-01T00:00:00+08:00,01/09/2024,Sunday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-29,2024-09-02T00:00:00+08:00,02/09/2024,Monday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-30,2024-08-31T00:00:00+08:00,31/08/2024,Saturday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,25,S
2024-08-30,2024-09-01T00:00:00+08:00,01/09/2024,Sunday,25,34,60,95,Afternoon thundery showers,Thundery Showers,10,20,S
2024-08-30,2024-09-02T00:00:00+08:00,02/09/2024,Monday,25,34,60,95,Afternoon thundery showers,Thundery Showers,15,25,S
2024-08-30,2024-09-03T00:00:00+08:00,03/09/2024,Tuesday,24,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,15,30,SSE
2024-08-31,2024-09-01T00:00:00+08:00,01/09/2024,Sunday,25,34,55,95,Partly cloudy,Partly Cloudy (Day),10,20,S
2024-08-31,2024-09-02T00:00:00+08:00,02/09/2024,Monday,25,34,60,95,Afternoon thundery showers,Thundery Showers,15,25,S
2024-08-31,2024-09-03T00:00:00+08:00,03/09/2024,Tuesday,24,33,60,95,Late morning and early afternoon thundery showers,Thundery Showers,15,30,SSE
