Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
12/4/2022,0.4,0.4,0.4,0.4,28.8,32.3,26.1,4.4,19.1
13/4/2022,0.2,0.2,0.2,0.2,28.4,30.6,27,4.6,25.9
14/4/2022,4.6,4.6,4.6,4.6,28.9,32.9,24,6.1,35.6
15/4/2022,36.4,22.4,26.6,32.6,28.4,30.9,23.9,4.9,47.2
16/4/2022,37.6,27,36.4,37.4,28.6,31.1,23.3,5.7,44.6
17/4/2022,46,33.6,41.8,45.2,29.1,33.8,25.8,5.1,21.7
18/4/2022,45.6,9.2,16.8,19.6,27,33.3,23.9,5.7,31.7
19/4/2022,2.2,0.8,1.2,1.8,27.9,31.9,26,3.6,23.7
20/4/2022,9.8,4.8,6.4,9.8,28,32.6,25.5,4,16.5
21/4/2022,40.4,16.4,25.8,35.2,26.8,29.7,24.3,3.2,26.7
22/4/2022,0,0,0,0,29.4,33.5,26,5.3,27
23/4/2022,37.4,29.2,37.2,37.4,28.5,33.7,23.1,4.2,51.9
24/4/2022,0,0,0,0,29.3,34,26.7,4.1,23
25/4/2022,0,0,0,0,29.4,35.5,27.7,5.2,29.8
26/4/2022,0,0,0,0,29.2,33.3,26.8,2.9,14.8
27/4/2022,11.2,10.4,11,11,28.6,32.6,26.1,3.7,17.2
28/4/2022,11,7,11,11,28.9,33.4,26.5,4,21.7
29/4/2022,0,0,0,0,29.6,32.7,27.2,5.3,24.1
30/4/2022,16.8,16.4,16.4,16.4,28.4,31.8,24.9,4.6,30.2
1/5/2022,8.8,8,8.8,8.8,29.1,32.5,25.2,4.9,23.3
2/5/2022,7.2,3.8,4.4,6.8,28.5,30.9,25.5,6.8,38.2
3/5/2022,4.8,1.8,2.8,4,28.5,31.5,25.3,6.5,39.6
4/5/2022,29.8,18,21,21,28.4,30.8,25.2,6.7,33.9
5/5/2022,0,0,0,0,29.3,31.7,28.1,5.8,20.6
6/5/2022,0,0,0,0,29.9,33.3,28,5.3,17.2
7/5/2022,37,23.2,26,26,27.8,32.4,24,5.5,51.9
8/5/2022,2.8,1,2,2.2,28.3,30.8,25.6,4.8,25.9
9/5/2022,0,0,0,0,30.2,33.8,28.4,6.8,32
10/5/2022,0,0,0,0,30.4,35.2,28.4,7.4,26.3
11/5/2022,13.6,7.6,11.2,12.8,28.2,31.7,24.8,4.7,33.2
12/5/2022,0,0,0,0,30.6,33.6,27.7,5.3,31.7
13/5/2022,0,0,0,0,30.1,33.5,27.7,4.6,18.7
14/5/2022,0,0,0,0,30.5,34.3,28.7,6.2,25.6
15/5/2022,0,0,0,0,29.8,34.6,28,5.9,29.4
16/5/2022,31,23.6,28.2,29.4,27.3,30.6,24.2,6,37.4
17/5/2022,0,0,0,0,29.1,32.3,26.1,5,16.9
18/5/2022,0,0,0,0,29.8,33.1,27.8,5.8,17.6
19/5/2022,0.8,0.8,0.8,0.8,28.5,31.1,26.7,4.5,32.4
20/5/2022,0,0,0,0,29.1,31.7,27.2,4.2,20.2
21/5/2022,0,0,0,0,29.3,32.2,27.2,5.2,19.8
22/5/2022,0,0,0,0,29.7,31.7,28.2,6.8,31.3
23/5/2022,0,0,0,0,30,33.5,27.8,6.1,21.3
24/5/2022,0,0,0,0,30.2,35,27.5,6.3,25.6
25/5/2022,19.4,11,11.4,11.4,28.1,32.1,25.5,6.4,37.4
26/5/2022,0,0,0,0,28.5,31.3,25.4,5.6,24.8
27/5/2022,0,0,0,0,30.1,33.1,28.3,6.1,27.4
28/5/2022,0,0,0,0,29.4,31.3,26.9,6.1,27.8
29/5/2022,0,0,0,0,30.3,32.7,28.6,6.6,28.5
30/5/2022,0,0,0,0,30.4,34.6,27.7,5.3,25.2
31/5/2022,0,0,0,0,30,32.4,28,6.4,27
1/6/2022,0.6,0.6,0.6,0.6,29.6,32.7,26.4,5.7,29.8
2/6/2022,0,0,0,0,27.9,30.4,25.4,5.6,28.9
3/6/2022,0.2,0.2,0.2,0.2,28.4,30.7,26.6,4.3,28.2
4/6/2022,5,2.4,3,3.4,28.3,31.8,24.5,4.7,23.7
5/6/2022,0.4,0.4,0.4,0.4,28.2,31.5,25.6,4.9,31.3
6/6/2022,0.6,0.6,0.6,0.6,28.4,31.8,24.2,5.2,29.4
7/6/2022,0,0,0,0,27.8,30.5,25.9,3.7,25.6
8/6/2022,121.2,56.2,75.2,84.8,28.5,33,23.1,5.1,35.9
9/6/2022,0.8,0.4,0.4,75.6,27.6,30.4,24.5,4.4,23.3
10/6/2022,0.2,0.2,0.2,0.2,29,31.8,27.3,5.7,20.6
11/6/2022,17,13.2,16.6,17,27.4,31.6,23.3,6.4,33.5
12/6/2022,1,0.8,0.8,1,27.7,30.1,26.2,5.4,25.9
13/6/2022,0.8,0.4,0.6,0.8,28.4,30.8,24.6,4.2,24.1
14/6/2022,0,0,0,0,28.3,30.8,25.8,5.9,35.6
15/6/2022,0.6,0.6,0.6,0.6,28.5,30.8,27.4,5.6,25.9
16/6/2022,1,0.4,0.4,0.8,27.1,29.4,25.6,4.8,27.4
17/6/2022,0.2,0.2,0.2,0.2,28.1,30.6,25.6,4.6,19.8
18/6/2022,0.4,0.4,0.4,0.4,28.2,30.9,25.9,4.2,22.4
19/6/2022,0,0,0,0,28.7,32.4,26.1,4.9,23
20/6/2022,52.2,36.6,42.2,42.8,26.4,28.8,23,6,40.7
21/6/2022,11.2,10.6,10.8,11.2,27.2,28.6,23.3,5.2,31.3
22/6/2022,0,0,0,0,28.1,31.1,26.4,6.8,29.8
23/6/2022,0.4,0.4,0.4,0.4,27.5,30.1,25.8,6.4,34.6
24/6/2022,3.2,1.2,1.2,2.4,27.5,30.3,24.9,6,26.7
25/6/2022,74,32,47.4,51.6,26.3,28,23.1,4.7,31.3
26/6/2022,0,0,0,0,28.4,32.8,26.6,5.3,22.6
27/6/2022,0,0,0,0,28.8,31.9,27.2,5.1,21.7
28/6/2022,0.2,0.2,0.2,0.2,27.8,32,25.5,4.6,25.6
29/6/2022,0,0,0,0,28.4,31,26.6,6.6,27
30/6/2022,17,13.2,16.2,16.6,27.1,28.7,23.3,6.7,38.5
1/7/2022,0,0,0,0,29,32,27.2,7,27.4
2/7/2022,4.8,4.8,4.8,4.8,28.8,31.8,24.6,5.1,28.9
3/7/2022,0,0,0,0,29,31.9,27.1,4.9,22
4/7/2022,0,0,0,0,29.2,32.5,27.1,5.2,16.9
5/7/2022,1.8,1.6,1.6,1.6,27.7,30.9,25.7,6.2,34.3
6/7/2022,0,0,0,0,28.5,30.5,26.6,4.4,19.4
7/7/2022,0,0,0,0,29.2,31.5,27.5,6.6,22.6
8/7/2022,16.8,12.2,16.2,16.8,28.1,30.9,24.3,6.3,33.9
9/7/2022,0,0,0,0,29.4,32.4,27.6,5.4,21.7
10/7/2022,0,0,0,0,27.8,29,24.6,6.2,40.7
11/7/2022,0,0,0,0,28.5,31.7,26.6,5.1,22
12/7/2022,0,0,0,0,28.4,30.5,26.9,5.7,29.4
13/7/2022,0,0,0,0,28.7,30.2,27.5,5.7,19.4
14/7/2022,0.4,0.2,0.2,0.4,28.9,31.4,27.6,4.8,20.2
15/7/2022,0,0,0,0,28.9,31,27.5,7.1,26.7
16/7/2022,0,0,0,0,29.3,32.1,27.7,7,27.8
17/7/2022,0,0,0,0,30,34.7,28.2,6.5,24.8
18/7/2022,0,0,0,0,29.7,33.7,27.8,6.9,21.3
19/7/2022,0,0,0,0,30,33.8,27.8,7.7,22
20/7/2022,19.4,9,13,13.8,27.2,29,22.7,6,63.3
21/7/2022,6,6,6,6,28.7,32.5,26.7,5.6,23.3
22/7/2022,0.4,0.2,0.4,0.4,28.2,31.2,26.6,4.6,21.3
23/7/2022,1.4,1,1,1.4,27.9,31.1,26,3.3,17.6
24/7/2022,3.6,3.2,3.2,3.2,27.3,30.3,25.7,3,21.3
25/7/2022,2.6,2,2.6,2.6,27.6,30.6,25.6,4.1,40
26/7/2022,9.6,2.4,3.2,5,26.8,30.5,24.5,5.7,32
27/7/2022,0,0,0,0,29.2,32.9,26.8,6.8,29.4
28/7/2022,0,0,0,0,29.5,33.2,27.7,6.9,23.3
29/7/2022,17,7,9.8,10,27.6,31.8,24.1,5.8,48.2
30/7/2022,0,0,0,0.2,28.4,31.4,25.8,7.5,27
31/7/2022,0,0,0,0,29.2,32.7,27.3,6.1,23
1/8/2022,6,4.2,5,5.2,28.2,31.4,24.7,5.3,25.2
2/8/2022,15,7.6,8.8,9,26.8,30.9,23.6,5.3,42
3/8/2022,0,0,0,0,27.2,29.2,25.2,5.6,29.8
4/8/2022,0.6,0.4,0.6,0.6,26.9,29,25.4,5.1,25.2
5/8/2022,0,0,0,0,27.8,29.4,26.3,4.9,24.1
6/8/2022,0,0,0,0,28.8,32.2,25.9,5.2,22.4
7/8/2022,0,0,0,0,28.3,30.8,25.8,6,32.4
8/8/2022,0,0,0,0,29.4,32.6,27.5,7.4,27
9/8/2022,0,0,0,0,29.3,33.1,27.1,6.1,22.4
10/8/2022,0,0,0,0,29.4,32.9,27.4,7.1,26.3
11/8/2022,0,0,0,0,29.7,33.1,27.7,6.7,22
12/8/2022,0,0,0,0,29.2,32.8,27.7,6.2,32.8
13/8/2022,24.2,14,21.8,24,27.7,32.4,23.4,5.3,34.3
14/8/2022,0,0,0,0,28.6,32.7,26.2,4,38.5
15/8/2022,10,10,10,10,28.4,31,25.8,5.1,24.4
16/8/2022,0.4,0.4,0.4,0.4,27.6,30.5,24.3,5,28.9
17/8/2022,0,0,0,0,29.2,32.9,27,6.1,35.9
18/8/2022,2.8,2.8,2.8,2.8,28.2,31.6,24.3,5.5,35.6
19/8/2022,1.4,1.4,1.4,1.4,28.4,30.5,26.8,5.1,21.3
20/8/2022,16.8,14.8,15,15,27.8,31.4,24.5,4.7,24.8
21/8/2022,0.8,0.6,0.6,0.8,26.7,28.6,24.3,7.2,29.1
22/8/2022,0,0,0,0,28.5,31.8,26.3,7.2,30.6
23/8/2022,9,4.6,6,8.6,27,30.1,25.1,4.5,32.8
24/8/2022,39.6,33.2,34.6,39.4,27.4,30.7,24,5.5,45.4
25/8/2022,0.2,0.2,0.2,0.2,27.6,30.1,26.4,6.3,37.8
26/8/2022,19.8,16.6,17.6,17.6,26.3,27.9,23.1,4.5,33.9
27/8/2022,9.6,1.6,2.8,3.6,26.7,30.9,24.3,4.4,22.4
28/8/2022,7.2,6,7.2,7.2,26.8,29.8,23.4,4.6,35
29/8/2022,11.8,9.6,10.4,11.4,26.8,30.1,24.2,4.6,23.3
30/8/2022,0.2,0.2,0.2,0.2,27.3,28.9,26.2,6.5,27
31/8/2022,0,0,0,0,28.3,31.3,26,5.4,19.4
1/9/2022,0,0,0,0,28.5,32.3,27.3,5.6,30.6
2/9/2022,2.6,1.6,2.2,2.2,27.3,29.8,25.7,5.4,27
3/9/2022,0,0,0,0,28.2,30.4,27,8.8,32
4/9/2022,1.8,0.8,1,1.4,27.9,30,26.7,3.6,21.7
5/9/2022,1.2,0.8,1,1.2,28,31.8,26.3,5.3,42
6/9/2022,0,0,0,0,28.4,31.3,26.3,5,24.8
7/9/2022,3.4,1.4,2,2.2,27.1,29.8,25.4,4.8,29.8
8/9/2022,0,0,0,0,28.3,31.5,26.7,4.7,20.2
9/9/2022,2,0.6,0.8,1,26.7,29.1,25,4.4,24.4
10/9/2022,0,0,0,0,28,31.6,25.9,6.1,22.4
11/9/2022,0,0,0,0,27.9,30.4,26.6,6,37
12/9/2022,0,0,0,0,28.1,30.9,25.4,5.8,26.7
13/9/2022,0,0,0,0,27.4,30.3,23.9,5.7,27.4
14/9/2022,0,0,0,0,26.8,28.7,25.3,7.7,35.2
15/9/2022,0,0,0,0,28,30.2,25.9,5.7,21.7
16/9/2022,0,0,0,0,28.7,31.9,26.3,4.5,20.2
17/9/2022,5.4,2.6,4.8,5.4,27.9,29.7,25.7,4.5,34.3
18/9/2022,60.8,19.4,32,42,25.9,27.8,22.9,5,31.7
19/9/2022,0,0,0,0,27.5,29.7,25.7,6.6,29.4
20/9/2022,0.2,0.2,0.2,0.2,27.4,29.3,25,4.2,28.5
21/9/2022,0,0,0,0,28.4,31.6,26.2,5.6,23
22/9/2022,19,5.6,10.6,16.2,26.7,28.7,22.9,6.2,46.9
23/9/2022,0,0,0,0,28.4,31.7,26.5,5.9,17.6
24/9/2022,1.4,1.4,1.4,1.4,28.1,30.9,25.9,5,23
25/9/2022,47.2,26.4,27.4,31.8,26.8,29.7,22.8,6.8,43.2
26/9/2022,0,0,0,0,28.3,30.7,27.3,5.7,20.9
27/9/2022,0,0,0,0,28.5,32.4,26,4.8,24.1
28/9/2022,0.2,0.2,0.2,0.2,28.9,32.4,25.8,4.3,28.9
29/9/2022,0,0,0,0,28.1,30.5,25.5,4,22.4
30/9/2022,0,0,0,0,28.8,33.9,26.8,4.9,25.2
1/10/2022,14.4,4.6,6.4,7.6,27.1,30,24.1,4.4,32
2/10/2022,41.8,18.8,22.4,25.6,27,32.8,23.7,4.7,69.5
3/10/2022,2.6,2,2,2,27,30.4,25.3,4.3,20.2
4/10/2022,9.6,7.8,9,9.2,27.1,31.3,24.9,4.6,27
5/10/2022,55.6,27.4,44.6,49,26.7,28.7,23.5,5,27.4
6/10/2022,3.6,1.4,2.4,3.4,27.1,31.3,25.2,4.5,36.3
7/10/2022,23.8,11.4,15,18,25.6,29.4,23.3,4.5,25.9
8/10/2022,0.2,0.2,0.2,0.2,27.3,31.5,24.5,4.8,18
9/10/2022,3.8,3,3.4,3.8,27.7,30,23.4,4.8,30.6
10/10/2022,5,5,5,5,27,28.6,23.4,7.5,52.6
11/10/2022,0.4,0.2,0.2,0.2,28.4,32.2,25.5,4.1,19.8
12/10/2022,22.2,10.6,11.8,13.6,26.7,30.1,23.3,6.4,25.9
13/10/2022,0,0,0,0,28.9,32.3,26.2,5.3,24.1
14/10/2022,3,2.6,2.6,2.6,28.4,30.7,25.1,6.5,28.5
15/10/2022,0,0,0,0,29.2,32.7,27.2,7.2,29.1
16/10/2022,61.8,21.2,25.8,27.6,27.2,31.5,23.5,5.2,40
17/10/2022,50.4,21.4,40.6,48.4,27.5,31.3,23.9,5,35.6
18/10/2022,2.8,2.8,2.8,2.8,28.3,30.7,24.5,4,25.9
19/10/2022,0,0,0,0,29,31.6,27.4,5.1,20.6
20/10/2022,0,0,0,0,29.4,32.9,27.5,6.2,19.1
21/10/2022,38.6,19.8,31.2,38.2,26.7,28.9,23.7,3.8,29.8
22/10/2022,1.8,1,1.4,1.8,27.2,30.5,24.9,5.5,24.1
23/10/2022,0.2,0.2,0.2,0.2,27.6,31.5,24.8,4.3,20.2
24/10/2022,0.6,0.2,0.4,0.6,28.1,31.2,26.3,4.5,19.8
25/10/2022,25.6,12,19.4,21.4,27.2,31.2,23.6,5.6,23.3
26/10/2022,12.6,4.6,6.6,7.8,26.3,30.1,23.7,6.2,43.5
27/10/2022,3.4,1.8,2.2,3.2,28.3,32.5,24.7,8.7,31.3
28/10/2022,2,1.6,2,2,28.6,33.2,25.3,7.1,27
29/10/2022,0.2,0.2,0.2,0.2,28.4,31.8,25.7,4.4,22.6
30/10/2022,22.6,8.4,11.4,16.4,28.2,32.3,23.8,5.6,34.6
31/10/2022,9.4,2.8,9.8,15.8,27.8,32.3,23.8,5.1,23.7
1/11/2022,1,0.8,0.8,0.8,27.9,30.2,25.1,4.1,37.8
2/11/2022,0.8,0.8,0.8,0.8,28.1,31.8,25.9,4.6,21.7
3/11/2022,2,1.2,1.4,1.8,27.6,30.4,25.2,4.7,20.6
4/11/2022,7.4,6,6,6,28.3,32.9,23.9,5.5,26.3
5/11/2022,39.6,14.8,25.4,31.4,25.5,27.3,22.9,4.3,43.5
6/11/2022,0.2,0.2,0.2,0.2,27.1,31.1,24.9,4.3,29.8
7/11/2022,2.6,1,1.4,1.8,27,30.2,25.1,5.3,23.3
8/11/2022,9.2,7,8,9,26.9,32.9,24.2,3,24.4
9/11/2022,0.2,0.2,0.2,0.2,27,29.9,24.6,4.1,24.1
10/11/2022,6.4,1.6,2.4,4.4,27.1,31.3,24.6,4,20.2
11/11/2022,1.6,1,1,1,27.3,30.1,25.2,4.5,19.4
12/11/2022,6.4,6,6.2,6.4,26.6,31,24.9,3.7,20.6
13/11/2022,0,0,0,0,27.2,31.6,24.3,4.1,38.2
14/11/2022,8.4,6.6,7,8.2,27.3,30.1,23.4,5.5,45.4
15/11/2022,1.2,1,1.2,1.2,0,0,0,6.1,35.9
16/11/2022,3.2,1,1.2,1.6,28,32.5,25.3,5,23.3
17/11/2022,6.4,4.8,6.4,6.4,28,32.1,23.8,5.2,24.4
18/11/2022,0,0,0,0,29.2,32.3,27.1,7.4,28.9
19/11/2022,7.2,2.6,4,5.6,26.5,28.3,23.4,6,42
20/11/2022,2,0.8,0.8,1.2,27.7,29.9,24.9,8.6,33.5
21/11/2022,2,2,2,2,28.9,32.3,24.6,8.4,41.1
22/11/2022,2.4,2.4,2.4,2.4,29.8,33.4,26.5,7.2,30.2
23/11/2022,2.2,1.4,1.6,1.6,27.7,29.2,24.2,6.6,46.1
24/11/2022,14.2,11.2,14.2,14.2,29,33.4,24.1,5.7,43.5
25/11/2022,8,11.8,17.4,19.4,28.1,31.1,24.1,6.6,29.8
26/11/2022,0,0,0,0,28.3,31,26.5,4.4,18.7
27/11/2022,1.8,1.4,1.4,1.4,26.5,27.9,23.6,4.4,42.8
28/11/2022,0.6,0.6,0.6,0.6,27.7,31.3,25.3,4.1,23.7
29/11/2022,18.6,11.6,11.8,16.6,27.2,32.5,24.2,3.3,25.2
30/11/2022,8.2,6.6,7.4,8.2,27.2,32.7,23.9,4.3,26.3
1/12/2022,36,31.8,34.6,34.6,26.5,32.6,23.2,3.9,43.9
2/12/2022,1.8,1.8,1.8,1.8,26.9,29.7,25.5,5.7,27
3/12/2022,4.6,3.2,3.6,4.4,27.5,31.5,23.8,6,34.6
4/12/2022,13,11.6,12,12.4,27.3,30.2,23.9,4.8,23
5/12/2022,11.6,9.8,11.2,11.4,26.9,32.2,25.5,3.4,18
6/12/2022,10.6,9.6,9.8,10.6,27,31.3,25.1,3.6,19.4
7/12/2022,4,3.4,4,4,27.5,32.8,25.6,3.9,21.7
8/12/2022,6,5.2,5.4,5.8,26.8,31.2,24.4,4.3,28.5
9/12/2022,10.4,8.4,8.4,10.2,26.6,29.5,24.8,6.4,25.9
10/12/2022,0.8,0.6,0.8,0.8,27,30.1,25.1,4.2,17.6
11/12/2022,68.4,20.8,35.8,50.2,25.7,27,23.7,3.8,43.5
12/12/2022,0,0,0,0,27.1,29.9,24.8,3.1,12.6
13/12/2022,17.8,14.4,15.2,15.2,26.4,31.9,24.4,5.4,31.3
14/12/2022,0,0,0,0,26.6,29.4,25.1,4.6,25.6
15/12/2022,5.6,1.2,2.2,3.4,26.1,28.4,24.6,3.4,18.3
16/12/2022,1.4,0.8,0.8,1.4,27.6,33.8,24.8,3.9,27.8
17/12/2022,0,0,0,0,28,32.1,25.6,3.6,20.9
18/12/2022,0,0,0,0,27.9,33.1,25.4,4.7,22
19/12/2022,0,0,0,0,26.9,29.4,25.9,4.3,18.3
20/12/2022,1,0.6,0.8,1,27.3,34,24.5,3.9,23.7
21/12/2022,4.4,4.2,4.4,4.4,27.2,30.9,24.8,4.8,19.8
22/12/2022,0.6,0.6,0.6,0.6,26.7,29.6,25.1,5.1,23.7
23/12/2022,1.8,0.8,0.8,0.8,26.5,30.9,24.6,4.6,32.8
24/12/2022,0,0,0,0,27.7,31.5,25.3,5.5,29.8
25/12/2022,0.4,0.4,0.4,0.4,27.7,32.9,25.3,5.4,31.3
26/12/2022,0,0,0,0,27.9,31.7,26,6.7,31.3
27/12/2022,2.8,1.2,2,2.8,27.3,32.9,24.4,5.5,27
28/12/2022,0,0,0,0,27.4,30.9,25.7,4.9,26.3
29/12/2022,7.2,7.2,7.2,7.2,27.3,32.2,24.5,4.9,22
30/12/2022,0.2,0.2,0.2,0.2,27.7,32.9,25.8,5.5,28.9
31/12/2022,1.6,1,1.2,1.2,27.7,32.3,24.1,6.3,38.9
1/1/2023,0,0,0,0,27.8,32,25.8,4.8,27
2/1/2023,4,3,3.2,3.4,27.5,33.4,24.7,5,25.6
3/1/2023,5.8,5.6,5.8,5.8,27,32.8,24.5,4.2,22.4
4/1/2023,0,0,0,0,27.1,30.1,25.1,5.5,32
5/1/2023,38.6,23.2,34.2,38.6,26.4,31.6,23.5,5,25.6
6/1/2023,0,0,0,0,28,32.2,24.7,5.6,27.4
7/1/2023,0,0,0,0,28,31.4,25.6,5.6,26.7
8/1/2023,0,0,0,0,28.7,32.7,25.9,5.6,28.2
9/1/2023,0,0,0,0,28,31.2,26,4.8,20.6
10/1/2023,0,0,0,0,27.9,31.6,26.1,4.3,18.7
11/1/2023,0,0,0,0,26.5,28.7,24.6,4.5,35.6
12/1/2023,0,0,0,0,27.7,31.8,24.8,4.5,21.7
13/1/2023,0,0,0,0,27.9,33.4,26.4,4.2,23.7
14/1/2023,0,0,0,0,27.9,31.6,25.7,4,18.7
15/1/2023,1,1,1,1,28.2,31.8,25.5,4.6,30.2
16/1/2023,0.4,0.4,0.4,0.4,28.3,32.5,26,4,23
17/1/2023,0,0,0,0,28.9,34.5,26.3,5.7,25.9
18/1/2023,0.2,0.2,0.2,0.2,28,32.8,26,5.4,30.6
19/1/2023,23.4,14,14.8,17.6,26.5,30.6,24.5,5,29.1
20/1/2023,16.8,9.8,12.6,13.6,26,29.3,24.8,4.7,27
21/1/2023,0.2,0.8,2.2,13.4,27.5,32.3,25.1,4.8,25.2
22/1/2023,39.2,18.4,20,23.4,26.2,30.2,24.1,3.6,25.2
23/1/2023,11,5,6.2,7.6,25.5,27.8,24.5,3.3,14.8
24/1/2023,23.4,2,3.4,5.8,24.1,25.1,23.1,4.3,24.1
25/1/2023,0.8,43.8,0.2,2.8,27.3,34.6,24.5,7.7,31
26/1/2023,36.4,6.2,17.4,0.2,29.6,31.5,27,5.7,23.7
27/1/2023,0,0,0,0,27.4,32,23.9,5.4,25.6
28/1/2023,8.2,2,3.2,5.8,24.7,26,23.5,7.6,33.9
29/1/2023,5.2,1.4,2.4,3.6,24.6,26.2,23.3,6.9,35
30/1/2023,8.2,6.2,6.6,7.2,25.8,28.9,24,6.2,33.2
31/1/2023,2.4,0.8,1.4,2,25.3,27,24.6,5.1,29.8
1/2/2023,0.2,0.2,0.2,0.2,26.2,31.9,24,4.3,24.4
2/2/2023,106,42,69.2,96.2,26.4,33.6,23.2,4.3,38.5
3/2/2023,3.6,2.8,3.2,3.6,26.2,30,24.2,4.1,26.7
4/2/2023,8.4,2,2.2,3.4,25.1,28.9,24.1,4.1,21.7
5/2/2023,8.2,7.2,7.4,8.2,26.4,32.3,24.7,4,21.3
6/2/2023,0.2,0.2,0.2,0.2,27,31.2,24.6,5.4,29.1
7/2/2023,0,0,0,0,27.4,33.7,24.7,4.9,23
8/2/2023,34.6,15,28,34.4,27.1,32.5,23.8,5.3,30.6
9/2/2023,0,0,0,0,27.5,32,25.6,4.5,21.3
10/2/2023,17.6,12.8,13,13.2,26.6,30.1,24.1,5.5,27
11/2/2023,0.4,0.4,0.4,0.4,27.8,32.9,25.8,4.8,21.3
12/2/2023,19,9.2,12.6,14,25.7,30.5,23.1,3.9,27.4
13/2/2023,0,0,0,0,27.3,32,24.5,4.3,20.6
14/2/2023,4.6,4.6,4.6,4.6,27.3,32,25.5,4.6,22.6
15/2/2023,28.6,22.2,26.8,27.6,26.3,29.8,22.3,4.6,31.7
16/2/2023,0,0,0,0,27.6,32.7,24.3,4.7,24.8
17/2/2023,0.6,0.6,0.6,0.6,27.5,32.1,24.9,4.6,22.6
18/2/2023,0.6,0.6,0.6,0.6,28.3,33.7,25.8,5.1,24.8
19/2/2023,6.2,5.2,6.2,6.2,27.9,34.1,25.6,5.3,25.9
20/2/2023,0.2,0.2,0.2,0.2,27.6,31.6,26,5,22.4
21/2/2023,0,0,0,0,28.2,33,25.7,5.7,28.9
22/2/2023,0,0,0,0,27.8,32.7,26.2,5.2,27.4
23/2/2023,0,0,0,0,28.1,32.9,26,5.9,28.5
24/2/2023,0,0,0,0,28.4,33.1,26.2,6.1,28.9
25/2/2023,0,0,0,0,28.1,32.3,25.7,5.8,30.6
26/2/2023,0.6,0.4,0.4,0.6,27.8,32.6,24.9,7.5,31.3
27/2/2023,4.2,2.4,3.2,3.2,27.2,31.6,24.8,6.8,35.9
28/2/2023,153.2,22.8,38.6,59.6,25,27.6,22.6,5.2,37.4
1/3/2023,68,11.8,24.8,48.4,24.1,27.1,22.1,5.5,24.4
2/3/2023,35,14.8,26.6,29.4,24.9,30.7,22.9,3.8,28.5
3/3/2023,36.6,5.4,7.4,11.6,24.6,25.8,23.5,4.1,21.7
4/3/2023,11.2,2.6,5,6.8,24.4,25.4,23,6.4,37.8
5/3/2023,19.2,10.6,11,12.8,25.2,29.9,23.6,4,32
6/3/2023,0,0,0,0,26.3,30.6,23.7,4.9,24.1
7/3/2023,9.6,4.2,4.2,5.4,26.2,30.5,24.6,5.9,28.9
8/3/2023,2.6,2,2,2,27.1,30.9,25,5.2,29.8
9/3/2023,0,0,0,0,28.2,32.4,25.4,6,24.4
10/3/2023,0,0,0,0,27.9,32.1,25.9,5.9,26.3
11/3/2023,0,0,0,0,27.9,31.2,25.9,5.7,22.6
12/3/2023,0,0,0,0,27.7,31.5,25.3,6.5,32.4
13/3/2023,0,0,0,0,27.9,32.3,25.9,6,29.1
14/3/2023,1,1,1,1,27.3,30.7,25.3,5.2,26.7
15/3/2023,0,0,0,0,27.6,31.5,24.9,5.2,22.6
16/3/2023,0,0,0,0,28.2,33,25.5,6.1,26.7
17/3/2023,0,0,0,0,28.5,34.3,25.8,6.1,25.2
18/3/2023,0,0,0,0,28.3,31.8,25.8,5.9,28.9
19/3/2023,26.6,11.8,21.2,26.2,27.3,32.9,24,5.1,26.3
20/3/2023,28,17.4,22,22.2,27.1,31.3,23.5,4.6,22.6
21/3/2023,9.4,8.2,9.4,9.4,27.1,30.6,23.4,4.6,25.9
22/3/2023,0,0,0,0,28,32,25.7,5.5,24.1
23/3/2023,0,0,0,0,28.3,31.4,26,6.6,28.5
24/3/2023,0,0,0,0,28.3,31.9,26.2,3.7,20.2
25/3/2023,11.6,5.2,5.8,9.4,26.5,30.1,24.9,3.3,23.7
26/3/2023,0,0,0,0,27.5,30.3,24.8,5.8,25.6
27/3/2023,30,13.8,23.2,27,26,27.6,22.9,3.4,41.1
28/3/2023,0,0,0,0,28.6,31.6,25.4,5.4,29.8
29/3/2023,0,0,0,0,28.6,33.2,26.8,4.9,24.1
30/3/2023,26.2,11.2,20.4,25.6,27.6,34,23.9,4.4,22.4
31/3/2023,0.2,0.2,0.2,0.2,27.6,30.5,24.9,4.3,32.4
1/4/2023,0,0,0,0,27.8,31.3,26,4,24.1
2/4/2023,0,0,0,0,28.3,32,26.2,4,21.3
3/4/2023,28.8,14.2,23,25.2,26.4,28,22.6,4.5,31.7
4/4/2023,0,0,0,0,28.7,32.4,25.6,4.7,23.3
5/4/2023,20.8,16.4,19.4,20.6,27.5,30.2,22.7,3.5,32.4
6/4/2023,0.5,0.5,0.5,0.5,28.4,30.2,26.4,5.9,31.7
7/4/2023,0,0,0,0,27.6,29.4,25.8,4.2,20.2
8/4/2023,0.6,0.4,0.6,0.6,28,32.4,25.9,3.8,19.4
9/4/2023,8,4.2,5.6,6.8,28.1,32.2,25.5,4.1,32
10/4/2023,0,0,0,0,28.2,32,25.6,3.9,20.9
11/4/2023,0,0,0,0,28.8,32.2,26.1,5.2,22.6
